API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-101-21617-00-00 ,Yes,Yes,Yes,21617,Neuenschwander 34,Nathan Petroleum Corporation,Enhanced Oil Recovery - Injection,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,7/24/1995,8/23/1995,9/12/1995,9/13/1995,10/5/1995,,3/12/1996,Released,1,Vertical,8,NA,1300,-77.74492,42.07076,-77.74492,42.07076,1206,1206,0,1206,Oil Development,,,,,12/18/2024
31-101-21622-00-00 ,No,Yes,Yes,21622,Fee 1A,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,D,Avoca,8/19/2010,1/5/1996,1/23/1996,2/22/1996,6/15/1996,6/15/1996,8/19/2010,8/22/1996,Released,0,Vertical,8,NA,4050,-77.4603,42.42196,-77.4603,42.42196,4021,4021,0,4021,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21623-00-00 ,No,Yes,Yes,21623,Fee 1B,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,E,Avoca,8/21/2010,1/5/1996,1/12/1996,3/26/1996,6/17/1996,6/17/1996,8/21/2010,9/26/1996,Released,0,Vertical,8,NA,4050,-77.45721,42.42257,-77.45721,42.42257,3995,3995,0,3995,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21624-00-00 ,Yes,Yes,Yes,21624,Avoca 4,Semgas Storage L.L.C.,Disposal,Plugged and Abandoned,Not Applicable,Not Applicable,Steuben,Avoca,Avoca,D,Avoca,8/29/2010,1/9/1995,3/12/1996,3/16/1996,,7/15/1996,8/29/2010,9/16/1996,Released,0,Directional,8,NA,9900,-77.46718,42.42005,-77.46718,42.42005,9984,10033,8754,1279,Disposal,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21625-00-00 ,No,Yes,Yes,21625,Fee 2A,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,E,Avoca,8/23/2010,1/16/1996,1/30/1996,3/2/1996,7/15/1996,7/16/1996,8/23/2010,9/2/1996,Released,0,Vertical,8,NA,4050,-77.45751,42.41947,-77.45751,42.41947,3940,3940,0,3940,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21626-00-00 ,No,Yes,Yes,21626,Fee 2B,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,E,Avoca,8/4/2010,1/16/1996,1/30/1996,3/31/1996,7/21/1996,7/21/1996,8/4/2010,10/1/1996,Released,0,Vertical,8,NA,4050,-77.45482,42.41977,-77.45482,42.41977,3708,3708,0,3708,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21627-00-00 ,No,Yes,Yes,21627,Fee 3A,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,D,Avoca,8/7/2010,1/16/1996,1/30/1996,4/22/1996,5/27/1996,6/15/1996,8/7/2010,4/22/1998,Released,0,Vertical,8,NA,4050,-77.46471,42.41897,-77.46471,42.41897,4096,4096,0,4096,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21628-00-00 ,No,Yes,Yes,21628,Fee 3B,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,D,Avoca,8/6/2010,1/16/1996,1/30/1996,7/22/1996,8/10/1996,8/6/2010,8/6/2010,7/22/1998,Released,0,Vertical,8,NA,4050,-77.46249,42.4199,-77.46249,42.4199,3798,3798,0,3798,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21633-00-00 ,Yes,Yes,Yes,21633,Mitchell 3,Semgas Storage L.L.C.,Disposal,Plugged and Abandoned,Not Applicable,Not Applicable,Steuben,Avoca,Avoca,E,Avoca,8/17/2010,1/2/1996,3/11/1996,4/23/1996,7/31/1996,8/17/2010,8/17/2010,4/23/1998,Released,0,Directional,8,NA,9900,-77.44556,42.42791,-77.44556,42.42791,9950,11415,5300,6115,Disposal,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21636-00-00 ,Yes,Yes,Yes,21636,Fee 6,Semgas Storage L.L.C.,Disposal,Plugged and Abandoned,Not Applicable,Not Applicable,Steuben,Avoca,Avoca,D,Avoca,8/30/2010,2/29/1996,3/20/1996,3/22/1996,6/30/1996,8/30/2010,8/30/2010,9/22/1996,Released,0,Directional,8,NA,9874,-77.46566,42.42904,-77.46566,42.42904,9939,11030,5400,5630,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21637-00-00 ,Yes,Yes,No,21637,Edwards 11,Nathan Petroleum Corporation,Oil Development,Plugged and Abandoned,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,7/8/2025,4/1/1996,4/11/1996,4/15/1996,4/17/1996,5/10/1996,7/8/2025,10/15/1996,Released,1,Vertical,8,NA,1300,-77.74563,42.07681,-77.74563,42.07681,1254,1254,0,1254,Not Listed,,,,,10/14/2025
31-101-21638-00-00 ,Yes,Yes,No,21638,Edwards 12,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/16/1996,4/18/1996,5/22/1996,,10/16/1996,Released,1,Vertical,8,NA,1300,-77.74452,42.0768,-77.74452,42.0768,1271,1271,0,1271,Not Listed,,,,,8/19/2025
31-101-21639-00-00 ,Yes,Yes,No,21639,Edwards 13,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/17/1996,4/19/1996,5/20/1996,,10/17/1996,Released,1,Vertical,8,NA,1300,-77.74341,42.0768,-77.74341,42.0768,1286,1286,0,1286,Not Listed,,,,,8/19/2025
31-101-21640-00-00 ,Yes,Yes,No,21640,Edwards 14,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/20/1996,4/22/1996,5/29/1996,,10/20/1996,Released,1,Vertical,8,NA,1300,-77.74231,42.07679,-77.74231,42.07679,1298,1298,0,1298,Not Listed,,,,,8/19/2025
31-101-21641-00-00 ,Yes,Yes,No,21641,Edwards 15,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/22/1996,4/24/1996,5/31/1996,,10/22/1996,Released,1,Vertical,8,NA,1300,-77.7412,42.07677,-77.7412,42.07677,1317,1317,0,1317,Not Listed,,,,,8/19/2025
31-101-21642-00-00 ,Yes,Yes,No,21642,Edwards 16,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/24/1996,4/26/1996,5/14/1996,,10/24/1996,Released,1,Vertical,8,NA,1300,-77.74009,42.07673,-77.74009,42.07673,1340,1340,0,1340,Not Listed,,,,,8/19/2025
31-101-21643-00-00 ,Yes,Yes,No,21643,Edwards 21,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,4/29/1996,5/1/1996,5/16/1996,,10/29/1996,Released,1,Vertical,8,NA,1300,-77.73868,42.07562,-77.73868,42.07562,1313,1313,0,1313,Not Listed,,,,,8/19/2025
31-101-21644-00-00 ,Yes,Yes,No,21644,Edwards 25,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,5/1/1996,5/2/1996,6/12/1996,,11/1/1996,Released,1,Vertical,8,NA,1300,-77.73868,42.07452,-77.73868,42.07452,1303,1303,0,1303,Not Listed,,,,,8/19/2025
31-101-21645-00-00 ,Yes,Yes,Yes,21645,Edwards 26,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,5/8/1996,5/9/1996,6/3/1996,,11/8/1996,Released,1,Vertical,8,NA,1300,-77.737754,42.074643,-77.737754,42.074643,1258,1258,0,1258,Oil Development,,,,,8/19/2025
31-101-21646-00-00 ,Yes,Yes,No,21646,Edwards 29,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/1/1996,4/11/1996,5/2/1996,5/3/1996,6/10/1996,,11/3/1996,Released,1,Vertical,8,NA,1300,-77.73857,42.07342,-77.73857,42.07342,1305,1305,0,1305,Not Listed,,,,,8/19/2025
31-101-21647-00-00 ,Yes,Yes,Yes,21647,Edwards 1,Nathan Petroleum Corporation,Oil Development,Plugged and Abandoned,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/22/1996,6/24/1996,7/26/1996,9/13/2022,12/22/1996,Released,1,Vertical,8,NA,1300,-77.74563,42.07792,-77.74563,42.07792,1261,1261,0,1261,Not Listed,,,,,9/10/2021
31-101-21648-00-00 ,Yes,Yes,No,21648,Edwards 2,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/24/1996,6/26/1996,7/23/1996,,12/24/1996,Released,1,Vertical,8,NA,1300,-77.74452,42.0779,-77.74452,42.0779,1282,1282,0,1282,Not Listed,,,,,8/19/2025
31-101-21649-00-00 ,Yes,Yes,No,21649,Edwards 3,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/21/1996,6/22/1996,7/17/1996,,12/21/1996,Released,1,Vertical,8,NA,1300,-77.74341,42.0779,-77.74341,42.0779,1298,1298,0,1298,Not Listed,,,,,8/19/2025
31-101-21650-00-00 ,Yes,Yes,No,21650,Edwards 4,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/25/1996,6/26/1996,7/11/1996,,12/25/1996,Released,1,Vertical,8,NA,1800,-77.74231,42.07789,-77.74231,42.07789,1909,1909,0,1909,Not Listed,,,,,8/19/2025
31-101-21651-00-00 ,Yes,Yes,No,21651,Edwards 5,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/16/1996,6/17/1996,7/14/1996,,12/16/1996,Released,1,Vertical,8,NA,1300,-77.7412,42.07787,-77.7412,42.07787,1308,1308,0,1308,Not Listed,,,,,8/19/2025
31-101-21652-00-00 ,Yes,Yes,No,21652,Edwards 6,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/12/1996,6/13/1996,7/8/1996,,12/12/1996,Released,1,Vertical,8,NA,1300,-77.74009,42.07783,-77.74009,42.07783,1313,1313,0,1313,Not Listed,,,,,8/19/2025
31-101-21653-00-00 ,Yes,Yes,No,21653,Edwards 7,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/7/1996,6/8/1996,6/24/1996,,12/7/1996,Released,1,Vertical,8,NA,1300,-77.73899,42.07782,-77.73899,42.07782,1293,1293,0,1293,Not Listed,,,,,8/19/2025
31-101-21654-00-00 ,Yes,Yes,No,21654,Edwards 8,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,6/4/1996,6/5/1996,6/19/1996,,12/4/1996,Released,1,Vertical,8,NA,1300,-77.73783,42.07793,-77.73783,42.07793,1242,1242,0,1242,Not Listed,,,,,12/13/2019
31-101-21655-00-00 ,Yes,Yes,No,21655,Edwards 17,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,5/21/1996,5/23/1996,6/14/1996,,11/21/1996,Released,1,Vertical,8,NA,1300,-77.73899,42.07672,-77.73899,42.07672,1335,1335,0,1335,Not Listed,,,,,12/13/2019
31-101-21656-00-00 ,Yes,Yes,No,21656,Edwards 18,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,4/2/1996,4/22/1996,5/28/1996,6/1/1996,6/17/1996,,11/28/1996,Released,1,Vertical,8,NA,1300,-77.73786,42.07681,-77.73786,42.07681,1286,1286,0,1286,Not Listed,,,,,12/13/2019
31-101-21657-00-00 ,Yes,Yes,Yes,21657,Edwards 45,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,11/8/2004,5/6/1996,5/21/1996,7/17/1996,7/20/1996,8/14/1996,,1/17/1997,Released,1,Vertical,8,NA,1300,-77.737739,42.070194,-77.737739,42.070194,1375,1375,0,1375,Oil Development,,,,,1/2/2020
31-101-21658-00-00 ,Yes,Yes,Yes,21658,Edwards 44,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,10/25/2004,5/6/1996,5/21/1996,7/20/1996,7/25/1996,8/9/1996,,1/20/1997,Released,1,Vertical,8,NA,1300,-77.73883,42.07024,-77.73883,42.07024,1270,1270,0,1270,Oil Development,,,,,1/2/2020
31-101-21659-00-00 ,Yes,Yes,Yes,21659,Edwards 40,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,11/10/2004,5/6/1996,5/21/1996,7/9/1996,7/11/1996,8/2/1996,,1/9/1997,Released,1,Vertical,8,NA,1300,-77.737712,42.071285,-77.737712,42.071285,1254,1254,0,1254,Oil Development,,,,,1/2/2020
31-101-21660-00-00 ,Yes,Yes,Yes,21660,Edwards 39,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,10/27/2004,5/6/1996,5/21/1996,7/24/1996,7/29/1996,8/29/1996,,1/24/1997,Released,1,Vertical,8,NA,1300,-77.73881,42.07134,-77.73881,42.07134,1283,1283,0,1283,Oil Development,,,,,1/2/2020
31-101-21661-00-00 ,Yes,Yes,Yes,21661,Edwards 35,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,11/4/2004,5/6/1996,5/21/1996,7/8/1996,7/10/1996,7/31/1996,,1/8/1997,Released,1,Vertical,8,NA,1300,-77.73769,42.07238,-77.73769,42.07238,1299,1299,0,1299,Oil Development,,,,,1/2/2020
31-101-21662-00-00 ,Yes,Yes,Yes,21662,Edwards 34,Nathan Petroleum Corporation,Oil Development,Drilled Deeper,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,11/3/2004,5/6/1996,5/21/1996,7/2/1996,7/4/1996,7/29/1996,,1/2/1997,Released,1,Vertical,8,NA,1300,-77.73879,42.0724,-77.73879,42.0724,1297,1297,0,1297,Oil Development,,,,,1/2/2020
31-101-21663-00-00 ,Yes,Yes,No,21663,Edwards 30,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/6/1996,5/21/1996,5/17/1996,5/18/1996,6/6/1996,,11/18/1996,Released,1,Vertical,8,NA,1300,-77.737654,42.073454,-77.737654,42.073454,1303,1303,0,1303,Not Listed,,,,,12/13/2019
31-101-21664-00-00 ,Yes,Yes,No,21664,Edwards 9,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,10/28/1996,10/30/1996,11/8/1996,,4/28/1997,Released,1,Vertical,8,NA,1300,-77.73677,42.07779,-77.73677,42.07779,1196,1196,0,1196,Not Listed,,,,,12/13/2019
31-101-21665-00-00 ,Yes,Yes,No,21665,Edwards 10,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,10/24/1996,10/26/1996,11/4/1996,,4/24/1997,Released,1,Vertical,8,NA,1300,-77.73567,42.07778,-77.73567,42.07778,1156,1156,0,1156,Not Listed,,,,,12/13/2019
31-101-21666-00-00 ,Yes,Yes,No,21666,Edwards 19,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,10/31/1996,11/2/1996,11/11/1996,,5/1/1997,Released,1,Vertical,8,NA,1300,-77.73676,42.07669,-77.73676,42.07669,1245,1245,0,1245,Not Listed,,,,,12/13/2019
31-101-21667-00-00 ,Yes,Yes,No,21667,Edwards 20,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,11/2/1996,11/4/1996,11/13/1996,,1/8/1997,Released,1,Vertical,8,NA,1300,-77.73565,42.07668,-77.73565,42.07668,1196,1196,0,1196,Not Listed,,,,,12/13/2019
31-101-21668-00-00 ,Yes,Yes,No,21668,Edwards 22,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,11/8/1996,11/10/1996,11/15/1996,,5/8/1997,Released,1,Vertical,8,NA,1300,-77.73642,42.07558,-77.73642,42.07558,1246,1246,0,1246,Not Listed,,,,,12/13/2019
31-101-21669-00-00 ,Yes,Yes,No,21669,Edwards 23,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,10/8/1996,10/10/1996,11/6/1996,,4/8/1997,Released,1,Vertical,8,NA,1300,-77.7355,42.07559,-77.7355,42.07559,1217,1217,0,1217,Not Listed,,,,,12/13/2019
31-101-21670-00-00 ,Yes,Yes,No,21670,Edwards 24,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,11/4/1996,11/6/1996,11/20/1996,,5/4/1997,Released,1,Vertical,8,NA,1300,-77.73465,42.07559,-77.73465,42.07559,1153,1153,0,1153,Not Listed,,,,,8/19/2025
31-101-21671-00-00 ,Yes,Yes,No,21671,Edwards 27,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/16/1996,9/18/1996,9/30/1996,,3/16/1997,Released,1,Vertical,8,NA,1300,-77.73533,42.07449,-77.73533,42.07449,1182,1182,0,1182,Not Listed,,,,,12/13/2019
31-101-21672-00-00 ,Yes,Yes,No,21672,Edwards 28,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,10/5/1996,10/7/1996,10/30/1996,,4/5/1997,Released,1,Vertical,8,NA,1300,-77.734641,42.074548,-77.734641,42.074548,1136,1136,0,1136,Not Listed,,,,,12/13/2019
31-101-21673-00-00 ,Yes,Yes,No,21673,Edwards 31,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/14/1996,9/16/1996,9/26/1996,,3/14/1997,Released,1,Vertical,8,NA,1300,-77.73636,42.07342,-77.73636,42.07342,1278,1278,0,1278,Not Listed,,,,,12/13/2019
31-101-21674-00-00 ,Yes,Yes,No,21674,Edwards 32,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/18/1996,9/20/1996,10/2/1996,,3/18/1997,Released,1,Vertical,8,NA,1300,-77.735558,42.073383,-77.735558,42.073383,1256,1256,0,1256,Not Listed,,,,,8/19/2025
31-101-21675-00-00 ,Yes,Yes,No,21675,Edwards 33,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/26/1996,9/28/1996,10/28/1996,,3/26/1997,Released,1,Vertical,8,NA,1300,-77.73459,42.073497,-77.73459,42.073497,1192,1192,0,1192,Not Listed,,,,,12/13/2019
31-101-21676-00-00 ,Yes,Yes,No,21676,Edwards 36,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,8/2/1996,8/4/1996,8/23/1996,,2/2/1997,Released,1,Vertical,8,NA,1300,-77.73656,42.07236,-77.73656,42.07236,1282,1282,0,1282,Not Listed,,,,,12/13/2019
31-101-21677-00-00 ,Yes,Yes,No,21677,Edwards 37,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,8/9/1996,8/11/1996,8/27/1996,,2/9/1997,Released,1,Vertical,8,NA,1850,-77.734611,42.072344,-77.734611,42.072344,1294,1294,0,1294,Not Listed,,,,,12/13/2019
31-101-21678-00-00 ,Yes,Yes,No,21678,Edwards 38,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/7/1996,9/9/1996,9/19/1996,,3/7/1997,Released,1,Vertical,8,NA,1300,-77.735575,42.072357,-77.735575,42.072357,1223,1223,0,1223,Not Listed,,,,,12/13/2019
31-101-21679-00-00 ,Yes,Yes,No,21679,Edwards 42,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/10/1996,9/12/1996,9/23/1996,,3/10/1997,Released,1,Vertical,8,NA,1300,-77.735566,42.071247,-77.735566,42.071247,1823,1823,0,1823,Not Listed,,,,,12/13/2019
31-101-21680-00-00 ,Yes,Yes,No,21680,Edwards 43,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/4/1996,9/6/1996,9/18/1996,,9/6/1997,Released,1,Vertical,8,NA,1300,-77.73444,42.07122,-77.73444,42.07122,1148,1148,0,1148,Not Listed,,,,,12/13/2019
31-101-21681-00-00 ,Yes,Yes,No,21681,Edwards 46,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,8/21/1996,8/23/1996,8/30/1996,,2/21/1997,Released,1,Vertical,8,NA,1300,-77.73661,42.07018,-77.73661,42.07018,1197,1197,0,1197,Not Listed,,,,,12/13/2019
31-101-21682-00-00 ,Yes,Yes,No,21682,Edwards 47,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,8/24/1996,8/26/1996,9/11/1996,,2/24/1997,Released,1,Vertical,8,NA,1300,-77.735613,42.070159,-77.735613,42.070159,1145,1145,0,1145,Not Listed,,,,,12/13/2019
31-101-21683-00-00 ,Yes,Yes,No,21683,Edwards 48,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,9/3/1996,9/5/1996,9/16/1996,,3/3/1997,Released,1,Vertical,8,NA,1300,-77.73465,42.07007,-77.73465,42.07007,1064,1064,0,1064,Not Listed,,,,,12/13/2019
31-101-21684-00-00 ,Yes,Yes,No,21684,Edwards 41,Nathan Petroleum Corporation,Oil Development,Active,Fulmer Valley,Fulmer Valley,Steuben,West Union,Rexville,D,Beech Hill-Independence,,5/18/1996,5/30/1996,8/5/1996,8/7/1996,8/21/1996,,2/5/1997,Released,1,Vertical,8,NA,1300,-77.73661,42.07129,-77.73661,42.07129,1242,1242,0,1242,Not Listed,,,,,8/19/2025
31-101-21685-00-00 ,No,Yes,No,21685,Avoca 5,Avoca Natural Gas Storage,Not Listed,Expired Permit,Not Applicable,Not Applicable,Steuben,Avoca,Avoca,D,Not Applicable,,6/19/1996,7/8/1996,,,,,,Pre-1989 Well (N/A),1,Vertical,8,NA,9900,-77.46315,42.42076,-77.46315,42.42076,0,0,0,0,Not Listed,,,,,2/17/2015
31-101-21686-00-00 ,No,Yes,Yes,21686,Avoca 4A,Semgas Storage L.L.C.,Storage,Plugged and Abandoned,Syracuse,Not Applicable,Steuben,Avoca,Avoca,G,Avoca,8/8/2010,7/2/1996,7/15/1996,7/19/1996,7/25/1996,8/8/2010,8/8/2010,7/19/1998,Released,0,Vertical,8,NA,4050,-77.46342,42.41598,-77.46342,42.41598,1098,1098,0,1098,Storage,Exempt - not an oil or gas well,,,,2/17/2015
31-101-21687-00-00 ,No,Yes,No,21687,Gerritz 1,Smail James R.,Dry Wildcat,Plugged and Abandoned,Oriskany,Not Applicable,Steuben,Bath,Towlesville,H,Not Applicable,11/6/1996,7/25/1996,8/12/1996,10/29/1996,11/5/1996,11/6/1996,11/6/1996,4/28/1997,Released,0,Vertical,8,NA,3850,-77.44147,42.28401,-77.44147,42.28401,3700,3700,0,3700,Not Listed,,,,,4/6/2016
31-101-21688-00-00 ,Yes,Yes,Yes,21688,Levandowski 623088,Chesapeake Appalachia LLC,Gas Extension,Shut In,Trenton,Black River,Steuben,Prattsburg,Prattsburg,I,Glodes Corners Road,10/1/2026,7/22/1996,8/12/1996,9/23/1996,10/10/1996,10/10/1996,,9/23/1998,Released,1,Vertical,8,NA,7550,-77.25193,42.53438,-77.25193,42.53438,7313,7313,0,7313,Gas Extension,,,,,12/17/2025
