API Well Number,Production Information,Formation Tops,Casing and Cementing,Hole Number,Well Name,Company Name,Well Type,Well Status,Objective Formation,Producing Formation,County,Town,Map Quadrangle,Quad Section Code,Field,Status Date,Permit Application Date,Permit Issued Date,Spud/Start Drilling Date,Total Depth Date,Well Completion Date,Plugging & Abandonment Date,Confidential Expiration Date,Confid. Period Type,Subject to Financial Security,Well Orientation,NYSDEC Region,State Lease,Proposed Total Depth,Surface Longitude,Surface Latitude,Bottom Hole Longitude,Bottom Hole Latitude,True Vertical Depth,Bottom Hole Total Measured Depth,Kickoff Depth,Drilled Depth,Proposed Well Type,Spacing,Spacing Acres,Integration,Hearing Date,Last Modified Date
31-009-28376-00-00 ,Yes,Yes,Yes,28376,DS-2,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,12/31/2024,9/13/2016,9/29/2016,11/21/2016,12/8/2016,6/7/2024,,5/21/2017,Released,1,Vertical,9,NA,1995,-78.6063,42.05116,-78.6063,42.05116,1997,1997,0,1997,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28377-00-00 ,Yes,Yes,Yes,28377,DS-3,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,12/31/2024,9/13/2016,9/29/2016,12/7/2016,12/20/2016,8/21/2017,,6/7/2017,Released,1,Vertical,9,NA,1995,-78.60596,42.05019,-78.60596,42.05019,1993,1993,0,1993,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28378-00-00 ,Yes,Yes,Yes,28378,DS-4,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Bradford & Chipmunk,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,12/31/2024,9/13/2016,9/29/2016,12/21/2016,1/5/2017,5/9/2025,,6/21/2017,Released,1,Vertical,9,NA,1995,-78.60571,42.04933,-78.60571,42.04933,1825,1825,0,1825,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28379-00-00 ,Yes,Yes,Yes,28379,DS-5,Vertical Energy Inc.,Oil Development,Drilling Completed,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Bradford,5/14/2024,9/13/2016,9/29/2016,12/5/2016,12/12/2016,5/14/2024,,6/5/2017,Released,1,Vertical,9,NA,1995,-78.60667,42.05022,-78.60667,42.05022,1998,1998,0,1998,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28380-00-00 ,Yes,Yes,Yes,28380,DS-6,Vertical Energy Inc.,Oil Development,Drilling Completed,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,5/20/2024,12/13/2016,1/6/2017,1/23/2017,1/26/2017,5/20/2024,,7/20/2017,Released,1,Vertical,9,NA,1995,-78.607143,42.050951,-78.607143,42.050951,1825,1825,0,1825,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28381-00-00 ,Yes,Yes,Yes,28381,DS-7,Vertical Energy Inc.,Oil Development,Drilling Completed,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,5/23/2024,12/13/2016,1/6/2017,2/13/2017,2/16/2017,5/23/2024,,8/10/2017,Released,1,Vertical,9,NA,1995,-78.605656,42.048555,-78.605656,42.048555,1725,1725,0,1725,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28382-00-00 ,Yes,Yes,Yes,28382,DS-8,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,12/31/2024,12/13/2016,1/6/2017,1/30/2017,2/2/2017,5/6/2024,,7/30/2017,Released,1,Vertical,9,NA,1995,-78.60676,42.049207,-78.60676,42.049207,1778,1778,0,1778,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28383-00-00 ,Yes,Yes,Yes,28383,DS-9,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,12/31/2024,12/13/2016,1/6/2017,2/6/2017,2/9/2017,4/25/2024,,8/6/2017,Released,1,Vertical,9,NA,1995,-78.607034,42.04836,-78.607034,42.04836,1755,1755,0,1755,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28384-00-00 ,Yes,Yes,Yes,28384,DS-10,Vertical Energy Inc.,Oil Development,Inactive,Bradford Second,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,12/31/2024,12/13/2016,1/6/2017,2/16/2017,2/22/2017,4/22/2024,,8/16/2017,Released,1,Vertical,9,NA,1995,-78.60635,42.04787,-78.60635,42.04787,1650,1650,0,1650,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28387-00-00 ,Yes,Yes,Yes,28387,Burlingame 08,Burlingame Oil LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford Third,Cattaraugus,Allegany,Olean,D,Four Mile,3/31/2017,3/17/2017,3/31/2017,4/19/2017,5/1/2017,6/9/2017,,10/19/2017,Released,1,Vertical,9,NA,1066,-78.465145,42.064751,-78.465145,42.064751,1128,1128,0,1128,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28389-00-00 ,Yes,Yes,Yes,28389,Benson P45,Hydrocarbon Generation Inc.,Oil Development,Plugged and Abandoned,Bradford Third,Bradford & Chipmunk,Cattaraugus,Allegany,Knapp Creek,E,Chipmunk,,4/26/2017,5/8/2017,5/10/2017,5/22/2017,6/22/2017,1/2/2024,11/10/2017,Released,1,Vertical,9,NA,1500,-78.572379,42.081242,-78.572379,42.081242,1060,1060,0,1060,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,4/14/2025
31-009-28392-00-00 ,Yes,Yes,Yes,28392,DG-19,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,8/2/2017,6/30/2017,7/27/2017,8/2/2017,8/10/2017,8/22/2017,,2/2/2018,Released,1,Vertical,9,NA,2450,-78.516321,42.039727,-78.516321,42.039727,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28393-00-00 ,Yes,Yes,Yes,28393,DG-20,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,7/31/2017,6/30/2017,7/27/2017,7/31/2017,8/1/2017,8/16/2017,,1/31/2018,Released,1,Vertical,9,NA,2450,-78.514946,42.039334,-78.514946,42.039334,2450,2450,0,2450,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28394-00-00 ,Yes,Yes,Yes,28394,VEI 1,Dimes Energy GP Inc.,Oil Development,Active,Bradford & Chipmunk,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,F,Chipmunk,8/16/2019,7/25/2017,8/9/2017,8/30/2017,9/6/2017,8/16/2019,,3/2/2018,Released,1,Vertical,9,NA,1900,-78.529345,42.045286,-78.529345,42.045286,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28395-00-00 ,Yes,Yes,Yes,28395,DW-15,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,12/18/2017,8/2/2017,8/9/2017,11/21/2017,11/24/2017,12/18/2017,,5/21/2018,Released,1,Vertical,9,NA,2450,-78.501939,42.039608,-78.501939,42.039608,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28396-00-00 ,Yes,Yes,Yes,28396,DG-21,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,8/9/2017,8/2/2017,8/9/2017,8/17/2017,8/21/2017,8/30/2017,,2/17/2018,Released,1,Vertical,9,NA,2450,-78.517567,42.040313,-78.517567,42.040313,1875,1875,0,1875,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28397-00-00 ,Yes,Yes,Yes,28397,DW-2,Dimes Energy GP Inc.,Oil Development,Active,Bradford 2nd & 3rd,Chipmunk, Bradford 1st,2nd,3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,10/21/2017,8/15/2017,8/23/2017,9/7/2017,9/11/2017,10/21/2017,,3/7/2018,Released,1,Vertical,9,NA,1950,-78.505702,42.040852,-78.505702,42.040852,1975,1975,0,1975,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28398-00-00 ,Yes,Yes,Yes,28398,DW-9,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,F,Bradford,11/28/2017,8/30/2017,9/14/2017,11/7/2017,11/9/2017,11/28/2017,,5/7/2018,Released,1,Vertical,9,NA,1975,-78.503074,42.041806,-78.503074,42.041806,1995,1995,0,1995,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28399-00-00 ,Yes,Yes,Yes,28399,DW-10,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,11/15/2017,8/30/2017,9/14/2017,10/30/2017,11/1/2017,11/15/2017,,4/30/2018,Released,1,Vertical,9,NA,1975,-78.504397,42.040253,-78.504397,42.040253,1995,1995,0,1995,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28400-00-00 ,Yes,Yes,Yes,28400,DW-11,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,11/20/2017,8/30/2017,9/14/2017,11/1/2017,11/6/2017,11/20/2017,,5/1/2018,Released,1,Vertical,9,NA,1975,-78.503047,42.040709,-78.503047,42.040709,1995,1995,0,1995,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28401-00-00 ,Yes,Yes,Yes,28401,DW-12,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,2/14/2018,8/30/2017,9/14/2017,11/13/2017,11/15/2017,2/14/2018,,5/13/2018,Released,1,Vertical,9,NA,1975,-78.506203,42.03966,-78.506203,42.03966,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28402-00-00 ,Yes,Yes,Yes,28402,DW-13,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,12/1/2017,8/30/2017,9/14/2017,11/15/2017,11/17/2017,12/1/2017,,5/15/2018,Released,1,Vertical,9,NA,1975,-78.504863,42.039216,-78.504863,42.039216,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28403-00-00 ,Yes,Yes,Yes,28403,DW-14,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,12/21/2017,8/30/2017,9/14/2017,11/17/2017,11/21/2017,12/21/2017,,5/21/2018,Released,1,Vertical,9,NA,1875,-78.503318,42.039124,-78.503318,42.039124,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28404-00-00 ,Yes,Yes,Yes,28404,DW-20,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,G,Bradford,1/31/2018,8/30/2017,9/14/2017,1/2/2018,1/3/2018,1/31/2018,,7/2/2018,Released,1,Vertical,9,NA,1800,-78.499035,42.039914,-78.499035,42.039914,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28405-00-00 ,Yes,Yes,Yes,28405,DW-21,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,G,Bradford,12/15/2017,8/30/2017,9/14/2017,12/15/2017,12/19/2017,1/24/2018,,6/15/2018,Released,1,Vertical,9,NA,1775,-78.498893,42.038823,-78.498893,42.038823,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28407-00-00 ,Yes,Yes,Yes,28407,DW-16,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,12/12/2017,11/7/2017,11/20/2017,11/24/2017,11/28/2017,12/12/2017,,5/28/2018,Released,1,Vertical,9,NA,1900,-78.501163,42.04062,-78.501163,42.04062,1925,1925,0,1925,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28408-00-00 ,Yes,Yes,Yes,28408,DW-17,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,F,Bradford,12/6/2017,11/7/2017,11/20/2017,11/29/2017,12/1/2017,12/6/2017,,5/29/2018,Released,1,Vertical,9,NA,1900,-78.501608,42.041696,-78.501608,42.041696,1900,1900,0,1900,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28409-00-00 ,Yes,Yes,Yes,28409,DW-18,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,G,Bradford,1/29/2018,11/7/2017,11/20/2017,1/9/2018,1/11/2018,1/29/2018,,7/9/2018,Released,1,Vertical,9,NA,1825,-78.499737,42.040936,-78.499737,42.040936,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28410-00-00 ,Yes,Yes,Yes,28410,DW-19,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,1/3/2018,11/7/2017,11/20/2017,12/4/2017,12/5/2017,1/3/2018,,6/4/2018,Released,1,Vertical,9,NA,1825,-78.500443,42.039457,-78.500443,42.039457,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28411-00-00 ,Yes,Yes,Yes,28411,DW-22,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,1/19/2018,11/7/2017,11/20/2017,12/22/2017,12/28/2017,1/19/2018,,6/22/2018,Released,1,Vertical,9,NA,1825,-78.506242,42.038542,-78.506242,42.038542,1825,1825,0,1825,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28412-00-00 ,Yes,Yes,Yes,28412,DW-23,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,1/16/2018,11/7/2017,11/20/2017,12/11/2017,12/14/2017,1/16/2018,,6/11/2018,Released,1,Vertical,9,NA,1800,-78.503918,42.038094,-78.503918,42.038094,1811,1811,0,1811,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28413-00-00 ,Yes,Yes,Yes,28413,DW-24,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,I,Bradford,1/10/2018,11/7/2017,11/20/2017,12/7/2017,12/11/2017,1/10/2018,,6/7/2018,Released,1,Vertical,9,NA,1800,-78.502371,42.038051,-78.502371,42.038051,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28414-00-00 ,Yes,Yes,Yes,28414,DW-25,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,G,Bradford,2/8/2018,11/7/2017,11/20/2017,12/20/2017,12/21/2017,2/8/2018,,6/20/2018,Released,1,Vertical,9,NA,1750,-78.498357,42.037717,-78.498357,42.037717,1750,1750,0,1750,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28415-00-00 ,Yes,Yes,Yes,28415,DW-26,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Olean,G,Bradford,2/5/2018,11/7/2017,11/20/2017,1/4/2018,1/9/2018,2/5/2018,,7/4/2018,Released,1,Vertical,9,NA,1775,-78.498273,42.040843,-78.498273,42.040843,1775,1775,0,1775,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28416-00-00 ,Yes,Yes,Yes,28416,DW-6,Dimes Energy GP Inc.,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,F,Bradford,2/20/2018,11/7/2017,11/20/2017,1/17/2018,1/18/2018,2/20/2018,,7/17/2018,Released,1,Vertical,9,NA,1975,-78.504095,42.042668,-78.504095,42.042668,1995,1995,0,1995,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28417-00-00 ,Yes,Yes,Yes,28417,Rumsey 286,Pennhills Resources LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,H,Chipmunk,,11/9/2017,1/19/2018,5/18/2018,5/22/2018,6/21/2018,,11/18/2018,Released,1,Vertical,9,NA,2400,-78.545834,42.036178,-78.545834,42.036178,1520,1520,0,1520,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28418-00-00 ,Yes,Yes,Yes,28418,Rumsey 283,Pennhills Resources LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,H,Chipmunk,,11/9/2017,1/19/2018,5/7/2018,5/8/2018,6/28/2018,,11/7/2018,Released,1,Vertical,9,NA,2400,-78.545552,42.038366,-78.545552,42.038366,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28419-00-00 ,Yes,Yes,Yes,28419,Rumsey 284,Pennhills Resources LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,H,Chipmunk,,11/9/2017,1/19/2018,5/9/2018,5/11/2018,7/5/2018,,11/9/2018,Released,1,Vertical,9,NA,2400,-78.546572,42.037187,-78.546572,42.037187,1469,1469,0,1469,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28420-00-00 ,Yes,Yes,Yes,28420,Rumsey 285,Pennhills Resources LLC,Oil Development,Active,Chipmunk, Bradford 2nd & 3rd,Bradford 2nd & 3rd,Cattaraugus,Allegany,Knapp Creek,H,Chipmunk,,11/9/2017,1/19/2018,5/14/2018,5/17/2018,6/14/2018,,11/14/2018,Released,1,Vertical,9,NA,2400,-78.544726,42.037559,-78.544726,42.037559,1515,1515,0,1515,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28426-00-00 ,Yes,Yes,No,28426,Andrews 7,West River Energy LLC,Not Listed,Drilling,Bradford Third,Not Applicable,Cattaraugus,Portville,Portville,G,Bradford,10/24/2018,12/27/2017,4/30/2018,10/24/2018,,,,4/24/2019,Released,1,Vertical,9,NA,1800,-78.365295,42.007869,-78.365295,42.007869,1800,1800,0,1800,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28427-00-00 ,Yes,Yes,Yes,28427,DW-27,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Bradford & Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Bradford,6/5/2018,1/29/2018,2/13/2018,5/7/2018,5/9/2018,6/5/2018,,11/7/2018,Released,1,Vertical,9,NA,1815,-78.500188,42.041923,-78.500188,42.041923,1740,1740,0,1740,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28428-00-00 ,Yes,Yes,Yes,28428,DW-28,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Bradford & Chipmunk,Cattaraugus,Allegany,Olean,D,Bradford,6/6/2018,1/29/2018,2/13/2018,5/10/2018,5/14/2018,6/6/2018,,11/10/2018,Released,1,Vertical,9,NA,1715,-78.498717,42.041867,-78.498717,42.041867,1650,1650,0,1650,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28429-00-00 ,Yes,Yes,Yes,28429,DW-29,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Bradford & Chipmunk,Cattaraugus,Allegany,Knapp Creek,F,Bradford,5/24/2018,2/20/2018,2/27/2018,5/2/2018,5/3/2018,5/24/2018,,11/2/2018,Released,1,Vertical,9,NA,1875,-78.501362,42.042778,-78.501362,42.042778,1850,1850,0,1850,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28430-00-00 ,Yes,Yes,Yes,28430,DW-30,Dimes Energy GP Inc.,Oil Development,Active,Bradford Second,Bradford & Chipmunk,Cattaraugus,Allegany,Olean,G,Bradford,6/13/2018,2/20/2018,2/27/2018,5/18/2018,5/21/2018,6/13/2018,,11/18/2018,Released,1,Vertical,9,NA,1600,-78.497752,42.0367,-78.497752,42.0367,1575,1575,0,1575,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28435-00-00 ,Yes,Yes,Yes,28435,Burlingame 11,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford Third,Cattaraugus,Allegany,Olean,D,Four Mile,6/14/2018,4/6/2018,4/17/2018,5/17/2018,5/31/2018,6/14/2018,,11/15/2018,Released,1,Vertical,9,NA,1236,-78.468262,42.062947,-78.468262,42.062947,1150,1150,0,1150,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28436-00-00 ,Yes,Yes,Yes,28436,Burlingame 12,Burlingame Oil LLC,Oil Development,Active,Bradford Third,Bradford Third,Cattaraugus,Allegany,Olean,D,Four Mile,5/10/2018,4/6/2018,4/17/2018,4/30/2018,5/9/2018,5/10/2018,,10/30/2018,Released,1,Vertical,9,NA,1066,-78.463922,42.065465,-78.463922,42.065465,1130,1130,0,1130,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28437-00-00 ,Yes,Yes,Yes,28437,K 1,McKellpee Energy Corp.,Oil Development,Active,Bradford Third,Chipmunk, Bradford 2nd & 3rd,Cattaraugus,Olean,Olean,E,Not Applicable,,5/2/2018,5/23/2018,6/4/2018,7/13/2018,4/8/2022,,12/5/2018,Released,1,Vertical,9,NA,2000,-78.450506,42.042451,-78.450506,42.042451,1919,1919,0,1919,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28438-00-00 ,Yes,Yes,Yes,28438,Odell 1,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Bradford & Chipmunk,Cattaraugus,Carrollton,Knapp Creek,E,Chipmunk,,5/7/2018,6/25/2018,9/14/2018,9/19/2018,12/18/2018,,3/13/2019,Released,1,Vertical,9,NA,1500,-78.582362,42.056916,-78.582362,42.056916,1500,1500,0,1500,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
31-009-28439-00-00 ,Yes,Yes,Yes,28439,Odell 3,Vertical Energy Inc.,Oil Development,Active,Bradford & Chipmunk,Chipmunk & Bradford 2nd,Cattaraugus,Carrollton,Knapp Creek,D,Chipmunk,,5/7/2018,6/25/2018,9/11/2018,9/13/2018,12/13/2018,,3/11/2019,Released,1,Vertical,9,NA,1500,-78.584582,42.05622,-78.584582,42.05622,1250,1250,0,1250,Oil Development,Exempt from Title 5; complies with 6 NYCRR 553.1(a),,No integration order required,,12/5/2025
